Sales ID,Created At,Quantity,Gross Sales,Discount ($),Tax,Net Sales,Product ID,Product Name,Category,Customer ID,Customer Name,Customer City,Customer State,Customer Source
13448,"2018-4-28, 15:21:51",3,239.81,0.00,23.98,215.82,94,Awesome Bronze Plate,Widget,"1,774",Nat Hane,Tucson,AZ,Affiliate
13449,"2019-7-19, 18:44:22",6,506.72,0.00,50.67,456.05,45,Sleek Wool Wallet,Doohickey,"1,774",Nat Hane,Tucson,AZ,Affiliate
13450,"2019-3-30, 06:20:08",1,50.64,0.00,5.06,45.57,142,Ergonomic Marble Computer,Doohickey,"1,774",Nat Hane,Tucson,AZ,Affiliate
13451,"2019-3-6, 22:59:20",1,39.19,7.99,3.12,28.09,85,Rustic Copper Knife,Gizmo,"1,774",Nat Hane,Tucson,AZ,Affiliate
13452,"2017-6-22, 03:07:25",5,120.92,0.00,12.09,108.83,159,Aerodynamic Cotton Lamp,Widget,"1,774",Nat Hane,Tucson,AZ,Affiliate
13453,"2018-9-21, 04:05:42",4,276.23,0.00,27.62,248.6,77,Mediocre Leather Computer,Gadget,"1,774",Nat Hane,Tucson,AZ,Affiliate
13454,"2017-11-3, 07:06:23",2,184.51,0.00,18.45,166.06,191,Heavy-Duty Linen Gloves,Gadget,"1,774",Nat Hane,Tucson,AZ,Affiliate
13455,"2019-4-6, 11:36:21",2,195.32,0.00,19.53,175.79,148,Sleek Plastic Shoes,Gadget,"1,774",Nat Hane,Tucson,AZ,Affiliate
13456,"2018-8-25, 00:35:31",5,293.06,0.00,29.31,263.75,182,Practical Silk Bottle,Gadget,"1,774",Nat Hane,Tucson,AZ,Affiliate
13457,"2020-3-14, 14:03:18",1,81.98,0.00,8.2,73.78,178,Ergonomic Linen Toucan,Widget,"1,774",Nat Hane,Tucson,AZ,Affiliate
13458,"2018-6-19, 09:06:28",6,495.94,7.99,48.8,439.16,48,Gorgeous Concrete Chair,Gizmo,"1,776",Tina Hahn,Campbellsburg,IN,Twitter
13459,"2019-5-18, 19:37:44",5,365.86,0.00,36.59,329.27,77,Mediocre Leather Computer,Gadget,"1,776",Tina Hahn,Campbellsburg,IN,Twitter
13460,"2019-12-3, 21:00:29",2,130.48,0.00,13.05,117.43,167,Gorgeous Paper Bag,Doohickey,"1,776",Tina Hahn,Campbellsburg,IN,Twitter
13461,"2018-11-3, 16:40:50",2,194.4,0.00,19.44,174.96,62,Awesome Iron Hat,Widget,"1,776",Tina Hahn,Campbellsburg,IN,Twitter
13462,"2018-1-24, 13:07:25",2,190.65,0.00,19.07,171.59,72,Rustic Paper Bench,Widget,"1,776",Tina Hahn,Campbellsburg,IN,Twitter
13463,"2016-5-23, 16:27:34",5,257.98,0.00,25.8,232.18,34,Heavy-Duty Wooden Clock,Gadget,"1,776",Tina Hahn,Campbellsburg,IN,Twitter
13464,"2019-6-5, 12:57:10",6,296.73,0.00,29.67,267.06,180,Lightweight Copper Wallet,Gadget,"1,776",Tina Hahn,Campbellsburg,IN,Twitter
13465,"2019-11-9, 14:09:20",2,174.77,0.00,17.48,157.3,48,Gorgeous Concrete Chair,Gizmo,"1,776",Tina Hahn,Campbellsburg,IN,Twitter
13466,"2018-10-28, 07:23:20",6,323.48,0.00,32.35,291.13,130,Awesome Cotton Shoes,Gizmo,"1,776",Tina Hahn,Campbellsburg,IN,Twitter
13467,"2017-9-15, 11:28:14",5,402.69,3.49,39.92,359.28,23,Fantastic Aluminum Bottle,Widget,"1,776",Tina Hahn,Campbellsburg,IN,Twitter
13468,"2016-8-3, 10:37:52",5,456.91,0.00,45.69,411.22,92,Small Granite Gloves,Gizmo,"1,776",Tina Hahn,Campbellsburg,IN,Twitter
13469,"2018-5-18, 14:11:28",4,400.08,0.00,40.01,360.08,7,Aerodynamic Linen Coat,Doohickey,"1,776",Tina Hahn,Campbellsburg,IN,Twitter
13470,"2020-4-14, 06:44:41",3,76.64,0.00,7.66,68.97,165,Aerodynamic Copper Knife,Gizmo,"1,776",Tina Hahn,Campbellsburg,IN,Twitter
13471,"2019-9-26, 08:00:18",5,446.58,0.00,44.66,401.92,141,Enormous Cotton Pants,Doohickey,"1,776",Tina Hahn,Campbellsburg,IN,Twitter
13472,"2018-11-23, 10:20:58",4,326.13,0.00,32.61,293.51,178,Ergonomic Linen Toucan,Widget,"1,776",Tina Hahn,Campbellsburg,IN,Twitter
13473,"2017-10-14, 19:33:24",6,513.84,0.00,51.38,462.45,90,Incredible Concrete Keyboard,Gizmo,"1,777",Stan Ernser,Goodhue,MN,Twitter
13474,"2018-6-12, 21:27:10",5,404.09,0.00,40.41,363.68,68,Heavy-Duty Copper Toucan,Gizmo,"1,777",Stan Ernser,Goodhue,MN,Twitter
13475,"2017-12-5, 07:07:46",1,58.03,0.00,5.8,52.23,37,Incredible Granite Toucan,Gadget,"1,777",Stan Ernser,Goodhue,MN,Twitter
13476,"2019-1-25, 09:20:08",2,113.79,0.00,11.38,102.41,71,Sleek Granite Pants,Gadget,"1,777",Stan Ernser,Goodhue,MN,Twitter
13477,"2017-11-8, 19:07:49",3,148.31,0.00,14.83,133.48,73,Aerodynamic Rubber Bench,Widget,"1,777",Stan Ernser,Goodhue,MN,Twitter
13478,"2019-3-6, 19:59:19",1,43.43,3.49,3.99,35.95,89,Awesome Aluminum Keyboard,Widget,"1,779",Billie Nolan,Brady,NE,Google
13479,"2018-6-11, 09:47:06",5,433.66,0.00,43.37,390.29,48,Gorgeous Concrete Chair,Gizmo,"1,779",Billie Nolan,Brady,NE,Google
13480,"2017-8-28, 03:56:55",5,258.23,0.00,25.82,232.41,130,Awesome Cotton Shoes,Gizmo,"1,779",Billie Nolan,Brady,NE,Google
13481,"2019-10-21, 19:43:03",6,275.26,0.00,27.53,247.74,89,Awesome Aluminum Keyboard,Widget,"1,779",Billie Nolan,Brady,NE,Google
13482,"2016-7-29, 00:33:01",5,258.41,0.00,25.84,232.57,34,Heavy-Duty Wooden Clock,Gadget,"1,779",Billie Nolan,Brady,NE,Google
13483,"2017-7-5, 01:20:07",5,104.87,0.00,10.49,94.38,60,Rustic Paper Car,Doohickey,"1,779",Billie Nolan,Brady,NE,Google
13484,"2017-2-24, 15:29:52",2,107.29,0.00,10.73,96.56,128,Gorgeous Aluminum Plate,Gizmo,"1,779",Billie Nolan,Brady,NE,Google
13485,"2019-7-2, 01:33:11",4,86.07,0.00,8.61,77.46,22,Enormous Marble Shoes,Gizmo,"1,779",Billie Nolan,Brady,NE,Google
13486,"2017-10-14, 19:57:41",4,192.43,0.00,19.24,173.18,179,Incredible Linen Knife,Doohickey,"1,780",Ubaldo Wolf,Forestburg,TX,Facebook
13487,"2019-10-21, 19:49:02",4,150.87,0.00,15.09,135.79,117,Small Concrete Knife,Gizmo,"1,780",Ubaldo Wolf,Forestburg,TX,Facebook
13488,"2019-12-2, 17:48:35",2,61.72,0.00,6.17,55.54,119,Gorgeous Linen Keyboard,Gadget,"1,780",Ubaldo Wolf,Forestburg,TX,Facebook
13489,"2017-1-15, 22:34:27",2,57.53,3.37,5.42,48.74,79,Sleek Aluminum Clock,Gizmo,"1,780",Ubaldo Wolf,Forestburg,TX,Facebook
13490,"2019-6-17, 05:13:16",6,536.8,0.00,53.68,483.12,48,Gorgeous Concrete Chair,Gizmo,"1,780",Ubaldo Wolf,Forestburg,TX,Facebook
13491,"2018-8-9, 20:01:20",5,259.18,0.00,25.92,233.26,128,Gorgeous Aluminum Plate,Gizmo,"1,781",Nia Schoen,Chetek,WI,Organic
13492,"2017-8-16, 13:27:28",5,327.19,0.00,32.72,294.47,55,Mediocre Rubber Shoes,Gadget,"1,781",Nia Schoen,Chetek,WI,Organic
13493,"2016-12-21, 06:17:38",2,191.31,0.00,19.13,172.18,127,Practical Bronze Watch,Widget,"1,781",Nia Schoen,Chetek,WI,Organic
13494,"2018-6-25, 10:00:53",8,369.46,0.00,36.95,332.52,100,Lightweight Steel Knife,Gizmo,"1,781",Nia Schoen,Chetek,WI,Organic
13495,"2019-7-22, 05:40:52",6,491.9,0.00,49.19,442.71,13,Synergistic Steel Chair,Gizmo,"1,781",Nia Schoen,Chetek,WI,Organic
13496,"2017-9-14, 02:20:35",6,304.53,0.00,30.45,274.08,73,Aerodynamic Rubber Bench,Widget,"1,781",Nia Schoen,Chetek,WI,Organic
13497,"2017-3-21, 04:13:17",1,42.64,0.00,4.26,38.38,82,Heavy-Duty Steel Watch,Gadget,"1,781",Nia Schoen,Chetek,WI,Organic
13498,"2018-12-5, 20:00:19",2,171.49,0.00,17.15,154.34,90,Incredible Concrete Keyboard,Gizmo,"1,781",Nia Schoen,Chetek,WI,Organic
13499,"2018-8-9, 22:11:20",9,731.31,0.00,73.13,658.18,97,Durable Copper Clock,Doohickey,"1,781",Nia Schoen,Chetek,WI,Organic
13500,"2020-2-18, 05:42:54",2,57.46,0.00,5.75,51.72,67,Aerodynamic Granite Bottle,Gizmo,"1,781",Nia Schoen,Chetek,WI,Organic
13501,"2018-7-19, 00:45:20",6,350.5,0.00,35.05,315.45,18,Lightweight Paper Bottle,Gadget,"1,781",Nia Schoen,Chetek,WI,Organic
13502,"2019-12-5, 21:50:35",2,101.43,0.00,10.14,91.28,35,Mediocre Cotton Coat,Doohickey,"1,781",Nia Schoen,Chetek,WI,Organic
13503,"2018-1-16, 02:01:55",1,41.94,0.00,4.19,37.75,169,Small Cotton Chair,Doohickey,"1,781",Nia Schoen,Chetek,WI,Organic
13504,"2019-9-23, 16:02:25",5,481.39,0.00,48.14,433.25,62,Awesome Iron Hat,Widget,"1,781",Nia Schoen,Chetek,WI,Organic
13505,"2018-1-13, 18:27:27",2,155.87,3.37,15.25,137.25,94,Awesome Bronze Plate,Widget,"1,781",Nia Schoen,Chetek,WI,Organic
13506,"2017-8-6, 01:41:51",9,801.91,0.00,80.19,721.72,126,Practical Wool Hat,Widget,"1,781",Nia Schoen,Chetek,WI,Organic
13507,"2018-5-21, 18:10:35",5,451.57,0.00,45.16,406.41,126,Practical Wool Hat,Widget,"1,781",Nia Schoen,Chetek,WI,Organic
13508,"2017-10-28, 17:27:59",6,562.24,0.00,56.22,506.02,66,Fantastic Silk Bottle,Widget,"1,781",Nia Schoen,Chetek,WI,Organic
13509,"2019-9-17, 14:36:52",5,421.26,7.87,41.34,372.05,23,Fantastic Aluminum Bottle,Widget,"1,781",Nia Schoen,Chetek,WI,Organic
13510,"2018-2-14, 12:30:21",2,110.26,0.00,11.03,99.24,154,Incredible Bronze Wallet,Widget,"1,781",Nia Schoen,Chetek,WI,Organic
13511,"2017-10-11, 14:44:57",6,537.72,3.37,53.44,480.92,150,Synergistic Wool Coat,Gadget,"1,781",Nia Schoen,Chetek,WI,Organic
13512,"2019-1-28, 03:49:59",1,82.99,0.00,8.3,74.69,39,Durable Rubber Computer,Gizmo,"1,782",Melyssa Miller,Belleville,NY,Twitter
13513,"2018-12-3, 08:59:06",1,53.25,0.00,5.33,47.93,128,Gorgeous Aluminum Plate,Gizmo,"1,782",Melyssa Miller,Belleville,NY,Twitter
13514,"2020-2-4, 06:59:06",2,136.29,0.00,13.63,122.66,164,Sleek Bronze Lamp,Doohickey,"1,782",Melyssa Miller,Belleville,NY,Twitter
13515,"2018-11-25, 13:20:29",3,268.82,0.00,26.88,241.94,173,Gorgeous Wooden Car,Gadget,"1,782",Melyssa Miller,Belleville,NY,Twitter
13516,"2017-7-12, 20:06:48",4,105.31,0.00,10.53,94.78,15,Aerodynamic Paper Computer,Widget,"1,782",Melyssa Miller,Belleville,NY,Twitter
13517,"2018-8-15, 16:09:30",5,261.84,0.00,26.18,235.66,73,Aerodynamic Rubber Bench,Widget,"1,782",Melyssa Miller,Belleville,NY,Twitter
13518,"2017-11-14, 05:15:35",3,84.45,0.00,8.45,76.01,121,Ergonomic Wool Bag,Doohickey,"1,782",Melyssa Miller,Belleville,NY,Twitter
13519,"2018-7-10, 02:30:33",6,274.99,0.00,27.5,247.49,179,Incredible Linen Knife,Doohickey,"1,782",Melyssa Miller,Belleville,NY,Twitter
13520,"2019-9-23, 06:27:17",5,138.17,0.00,13.82,124.35,112,Small Wool Wallet,Doohickey,"1,782",Melyssa Miller,Belleville,NY,Twitter
13521,"2019-5-22, 03:00:15",3,195.89,0.00,19.59,176.3,86,Heavy-Duty Silk Chair,Doohickey,"1,782",Melyssa Miller,Belleville,NY,Twitter
13522,"2017-4-29, 21:55:23",2,159.87,0.00,15.99,143.88,24,Synergistic Marble Keyboard,Doohickey,"1,782",Melyssa Miller,Belleville,NY,Twitter
13523,"2018-2-20, 16:31:18",1,72.52,5.81,6.67,60.05,96,Heavy-Duty Silk Car,Doohickey,"1,782",Melyssa Miller,Belleville,NY,Twitter
13524,"2020-3-21, 03:35:29",1,70.55,0.00,7.05,63.49,187,Fantastic Copper Hat,Gizmo,"1,782",Melyssa Miller,Belleville,NY,Twitter
13525,"2019-12-6, 04:16:22",2,56.95,0.00,5.69,51.25,112,Small Wool Wallet,Doohickey,"1,782",Melyssa Miller,Belleville,NY,Twitter
13526,"2019-2-26, 18:47:05",2,87.36,0.00,8.74,78.62,54,Intelligent Bronze Knife,Widget,"1,782",Melyssa Miller,Belleville,NY,Twitter
13527,"2017-12-12, 01:18:11",2,144.64,0.00,14.46,130.18,52,Ergonomic Marble Hat,Widget,"1,782",Melyssa Miller,Belleville,NY,Twitter
13528,"2019-2-12, 14:39:11",2,67.25,8.70,5.86,52.7,161,Heavy-Duty Rubber Gloves,Doohickey,"1,784",Mafalda Medhurst,Howell,MI,Google
13529,"2020-4-14, 05:29:02",4,154.31,0.00,15.43,138.88,117,Small Concrete Knife,Gizmo,"1,784",Mafalda Medhurst,Howell,MI,Google
13530,"2017-11-14, 06:44:01",3,134.44,0.00,13.44,121,76,Sleek Marble Clock,Widget,"1,784",Mafalda Medhurst,Howell,MI,Google
13531,"2018-4-29, 04:04:49",3,84.94,0.00,8.49,76.44,67,Aerodynamic Granite Bottle,Gizmo,"1,784",Mafalda Medhurst,Howell,MI,Google
13532,"2018-3-10, 23:27:20",1,74.55,0.00,7.45,67.09,88,Lightweight Linen Bottle,Gizmo,"1,784",Mafalda Medhurst,Howell,MI,Google
13533,"2016-11-23, 02:35:49",4,181.67,0.00,18.17,163.5,28,Rustic Marble Bottle,Gizmo,"1,784",Mafalda Medhurst,Howell,MI,Google
13534,"2018-2-3, 21:02:22",2,84.9,5.81,7.91,71.18,143,Rustic Iron Bench,Gizmo,"1,784",Mafalda Medhurst,Howell,MI,Google
13535,"2017-7-22, 10:00:55",5,281.74,0.00,28.17,253.57,154,Incredible Bronze Wallet,Widget,"1,784",Mafalda Medhurst,Howell,MI,Google
13536,"2019-6-6, 00:22:53",7,621.48,0.00,62.15,559.34,75,Intelligent Paper Hat,Gadget,"1,785",Joannie Hudson,Lebanon,OH,Organic
13537,"2019-11-22, 19:02:25",4,197.1,0.00,19.71,177.39,99,Enormous Plastic Coat,Gadget,"1,785",Joannie Hudson,Lebanon,OH,Organic
13538,"2019-4-9, 20:22:11",4,311.4,0.00,31.14,280.26,104,Sleek Leather Toucan,Widget,"1,785",Joannie Hudson,Lebanon,OH,Organic
13539,"2019-3-19, 05:11:08",1,88.77,0.00,8.88,79.9,126,Practical Wool Hat,Widget,"1,785",Joannie Hudson,Lebanon,OH,Organic
13540,"2018-12-12, 16:34:58",2,91.18,0.00,9.12,82.06,65,Ergonomic Silk Table,Widget,"1,785",Joannie Hudson,Lebanon,OH,Organic
13541,"2020-2-20, 18:18:54",2,154.69,0.00,15.47,139.22,131,Practical Aluminum Coat,Widget,"1,785",Joannie Hudson,Lebanon,OH,Organic
13542,"2018-3-30, 23:06:44",1,51.56,0.00,5.16,46.41,130,Awesome Cotton Shoes,Gizmo,"1,785",Joannie Hudson,Lebanon,OH,Organic
13543,"2019-2-15, 21:03:15",2,50.3,8.70,4.16,37.44,20,Intelligent Wooden Gloves,Gizmo,"1,785",Joannie Hudson,Lebanon,OH,Organic
13544,"2019-7-25, 06:03:47",6,333.61,5.81,32.78,295.02,114,Practical Plastic Keyboard,Doohickey,"1,785",Joannie Hudson,Lebanon,OH,Organic
13545,"2018-7-3, 13:44:56",5,414.21,0.00,41.42,372.79,87,Gorgeous Linen Bottle,Widget,"1,785",Joannie Hudson,Lebanon,OH,Organic
13546,"2017-7-10, 07:15:56",5,319.59,0.00,31.96,287.63,164,Sleek Bronze Lamp,Doohickey,"1,785",Joannie Hudson,Lebanon,OH,Organic
13547,"2019-9-24, 10:59:27",6,310.36,0.00,31.04,279.33,34,Heavy-Duty Wooden Clock,Gadget,"1,785",Joannie Hudson,Lebanon,OH,Organic
13548,"2017-5-7, 17:30:46",5,209.15,0.00,20.91,188.23,118,Synergistic Rubber Shoes,Gadget,"1,785",Joannie Hudson,Lebanon,OH,Organic
13549,"2019-5-17, 11:57:20",5,476.82,0.00,47.68,429.14,63,Enormous Granite Wallet,Gizmo,"1,785",Joannie Hudson,Lebanon,OH,Organic
13550,"2018-8-28, 18:21:48",9,346.92,0.00,34.69,312.23,85,Rustic Copper Knife,Gizmo,"1,785",Joannie Hudson,Lebanon,OH,Organic
13551,"2018-9-9, 09:51:15",6,461.13,5.81,45.53,409.79,96,Heavy-Duty Silk Car,Doohickey,"1,785",Joannie Hudson,Lebanon,OH,Organic
13552,"2019-7-31, 00:29:33",5,520.03,0.00,52,468.03,72,Rustic Paper Bench,Widget,"1,785",Joannie Hudson,Lebanon,OH,Organic
13553,"2020-4-7, 08:47:40",3,232.06,0.00,23.21,208.85,104,Sleek Leather Toucan,Widget,"1,785",Joannie Hudson,Lebanon,OH,Organic
13554,"2016-12-4, 21:55:45",2,91.6,0.00,9.16,82.44,179,Incredible Linen Knife,Doohickey,"1,785",Joannie Hudson,Lebanon,OH,Organic
13555,"2017-1-2, 20:08:03",3,244.62,0.00,24.46,220.16,13,Synergistic Steel Chair,Gizmo,"1,785",Joannie Hudson,Lebanon,OH,Organic
13556,"2018-8-15, 17:12:12",8,506.69,0.00,50.67,456.02,86,Heavy-Duty Silk Chair,Doohickey,"1,785",Joannie Hudson,Lebanon,OH,Organic
13557,"2020-2-27, 00:36:33",2,80.58,0.00,8.06,72.52,176,Enormous Leather Wallet,Widget,"1,786",Allison Doyle,Bonnerdale,AR,Organic
13558,"2020-3-14, 11:16:52",1,34.14,8.05,2.61,23.48,194,Heavy-Duty Rubber Bottle,Doohickey,"1,786",Allison Doyle,Bonnerdale,AR,Organic
13559,"2017-5-4, 20:48:16",6,335.53,0.00,33.55,301.97,84,Incredible Plastic Chair,Gizmo,"1,786",Allison Doyle,Bonnerdale,AR,Organic
13560,"2018-12-27, 18:14:11",3,129.76,0.00,12.98,116.78,143,Rustic Iron Bench,Gizmo,"1,786",Allison Doyle,Bonnerdale,AR,Organic
13561,"2019-11-27, 01:27:56",3,294.88,0.00,29.49,265.39,72,Rustic Paper Bench,Widget,"1,786",Allison Doyle,Bonnerdale,AR,Organic
13562,"2019-11-28, 06:13:20",2,52.35,0.00,5.23,47.11,20,Intelligent Wooden Gloves,Gizmo,"1,786",Allison Doyle,Bonnerdale,AR,Organic
13563,"2018-11-7, 17:13:37",3,162.77,0.00,16.28,146.5,139,Lightweight Steel Watch,Doohickey,"1,786",Allison Doyle,Bonnerdale,AR,Organic
13564,"2019-12-30, 10:27:04",3,134.81,0.00,13.48,121.33,30,Ergonomic Paper Wallet,Gadget,"1,786",Allison Doyle,Bonnerdale,AR,Organic
13565,"2017-4-16, 09:21:58",4,203.61,0.00,20.36,183.25,51,Awesome Granite Car,Gizmo,"1,788",Mackenzie Ullrich,Meeker,CO,Affiliate
13566,"2018-4-10, 07:11:57",4,206.36,0.00,20.64,185.73,34,Heavy-Duty Wooden Clock,Gadget,"1,788",Mackenzie Ullrich,Meeker,CO,Affiliate
13567,"2018-12-19, 22:11:23",2,187.04,0.00,18.7,168.33,158,Aerodynamic Leather Toucan,Gizmo,"1,788",Mackenzie Ullrich,Meeker,CO,Affiliate
13568,"2019-8-23, 00:39:02",5,427.18,0.00,42.72,384.47,90,Incredible Concrete Keyboard,Gizmo,"1,788",Mackenzie Ullrich,Meeker,CO,Affiliate
13569,"2018-6-19, 18:47:19",5,351.24,0.00,35.12,316.12,167,Gorgeous Paper Bag,Doohickey,"1,788",Mackenzie Ullrich,Meeker,CO,Affiliate
13570,"2019-7-6, 21:10:45",4,157.35,0.00,15.74,141.62,110,Enormous Marble Gloves,Widget,"1,788",Mackenzie Ullrich,Meeker,CO,Affiliate
13571,"2016-11-28, 11:42:41",3,262.42,0.00,26.24,236.17,92,Small Granite Gloves,Gizmo,"1,788",Mackenzie Ullrich,Meeker,CO,Affiliate
13572,"2018-10-20, 04:59:09",7,328.99,0.00,32.9,296.09,65,Ergonomic Silk Table,Widget,"1,788",Mackenzie Ullrich,Meeker,CO,Affiliate
13573,"2018-8-9, 05:34:20",7,536.82,0.00,53.68,483.14,31,Rustic Rubber Clock,Doohickey,"1,788",Mackenzie Ullrich,Meeker,CO,Affiliate
13574,"2019-11-14, 08:55:31",3,249.05,0.00,24.91,224.15,12,Sleek Paper Toucan,Gizmo,"1,790",Claudie Dare,Potosi,MO,Facebook
13575,"2019-1-28, 21:11:12",2,101.71,0.00,10.17,91.54,73,Aerodynamic Rubber Bench,Widget,"1,790",Claudie Dare,Potosi,MO,Facebook
13576,"2019-12-1, 20:25:00",1,90.62,0.00,9.06,81.55,62,Awesome Iron Hat,Widget,"1,790",Claudie Dare,Potosi,MO,Facebook
13577,"2018-5-23, 01:18:56",3,90.4,0.00,9.04,81.36,79,Sleek Aluminum Clock,Gizmo,"1,791",Cyrus Macejkovic,Narrows,VA,Google
13578,"2017-5-24, 00:28:34",4,119.56,0.00,11.96,107.6,81,Lightweight Linen Coat,Gizmo,"1,791",Cyrus Macejkovic,Narrows,VA,Google
13579,"2020-3-27, 17:11:05",1,45.88,8.05,3.78,34.05,147,Mediocre Wool Toucan,Doohickey,"1,791",Cyrus Macejkovic,Narrows,VA,Google
13580,"2016-12-22, 06:47:53",2,49.1,8.05,4.11,36.95,188,Synergistic Copper Computer,Doohickey,"1,792",Stanley Kuphal,Oakville,IA,Google
13581,"2016-8-16, 08:01:16",7,332.32,8.05,32.43,291.85,38,Lightweight Leather Gloves,Gadget,"1,792",Stanley Kuphal,Oakville,IA,Google
13582,"2017-6-17, 08:41:12",8,349.94,0.00,34.99,314.95,143,Rustic Iron Bench,Gizmo,"1,792",Stanley Kuphal,Oakville,IA,Google
13583,"2019-2-18, 05:30:41",2,98.68,0.00,9.87,88.81,200,Intelligent Steel Car,Gadget,"1,792",Stanley Kuphal,Oakville,IA,Google
13584,"2018-10-1, 09:42:29",6,513.92,3.55,51.04,459.33,92,Small Granite Gloves,Gizmo,"1,792",Stanley Kuphal,Oakville,IA,Google
13585,"2018-4-11, 06:50:33",2,131.8,0.00,13.18,118.62,151,Lightweight Leather Bench,Gizmo,"1,793",Anna Price,Fredericksburg,TX,Facebook
13586,"2020-2-21, 19:31:08",1,75.68,0.00,7.57,68.12,124,Durable Aluminum Bag,Gizmo,"1,793",Anna Price,Fredericksburg,TX,Facebook
13587,"2019-10-29, 08:23:49",6,604.84,0.00,60.48,544.36,158,Aerodynamic Leather Toucan,Gizmo,"1,793",Anna Price,Fredericksburg,TX,Facebook
13588,"2019-5-6, 19:18:01",4,101.71,0.00,10.17,91.54,42,Awesome Rubber Wallet,Widget,"1,793",Anna Price,Fredericksburg,TX,Facebook
13589,"2018-7-3, 03:17:16",5,337.7,0.00,33.77,303.93,186,Ergonomic Concrete Lamp,Gizmo,"1,793",Anna Price,Fredericksburg,TX,Facebook
13590,"2020-3-13, 03:34:50",1,89.79,0.00,8.98,80.81,92,Small Granite Gloves,Gizmo,"1,793",Anna Price,Fredericksburg,TX,Facebook
13591,"2019-6-30, 06:48:04",6,215.05,0.00,21.51,193.55,193,Ergonomic Plastic Bench,Gadget,"1,793",Anna Price,Fredericksburg,TX,Facebook
13592,"2019-5-24, 16:09:55",5,138.81,0.00,13.88,124.93,165,Aerodynamic Copper Knife,Gizmo,"1,793",Anna Price,Fredericksburg,TX,Facebook
13593,"2018-12-15, 06:43:25",2,207.88,0.00,20.79,187.09,72,Rustic Paper Bench,Widget,"1,793",Anna Price,Fredericksburg,TX,Facebook
13594,"2018-12-4, 02:13:40",1,22.71,0.00,2.27,20.44,162,Gorgeous Copper Knife,Gadget,"1,793",Anna Price,Fredericksburg,TX,Facebook
13595,"2018-12-16, 03:53:19",1,21.55,0.00,2.16,19.4,22,Enormous Marble Shoes,Gizmo,"1,793",Anna Price,Fredericksburg,TX,Facebook
13596,"2018-12-28, 22:25:51",2,63.27,0.00,6.33,56.94,53,Mediocre Cotton Toucan,Doohickey,"1,793",Anna Price,Fredericksburg,TX,Facebook
13597,"2017-12-4, 12:48:13",3,246.59,0.00,24.66,221.93,131,Practical Aluminum Coat,Widget,"1,793",Anna Price,Fredericksburg,TX,Facebook
13598,"2019-12-4, 17:23:00",3,237.55,0.00,23.76,213.8,184,Practical Granite Plate,Widget,"1,795",Ollie Corkery,Mescalero,NM,Organic
13599,"2019-6-23, 13:03:55",8,588.9,0.00,58.89,530.01,136,Mediocre Marble Lamp,Widget,"1,795",Ollie Corkery,Mescalero,NM,Organic
13600,"2017-1-2, 19:50:56",2,48.14,0.00,4.81,43.32,163,Ergonomic Leather Pants,Widget,"1,795",Ollie Corkery,Mescalero,NM,Organic
13601,"2017-9-6, 15:38:27",6,212.73,0.00,21.27,191.46,95,Durable Iron Knife,Gizmo,"1,795",Ollie Corkery,Mescalero,NM,Organic
13602,"2018-4-14, 20:32:59",4,350.65,0.00,35.07,315.59,146,Lightweight Wool Computer,Widget,"1,795",Ollie Corkery,Mescalero,NM,Organic
13603,"2017-8-24, 15:01:28",10,543.45,0.00,54.34,489.1,37,Incredible Granite Toucan,Gadget,"1,795",Ollie Corkery,Mescalero,NM,Organic
13604,"2019-3-27, 12:04:35",1,66.89,0.00,6.69,60.2,151,Lightweight Leather Bench,Gizmo,"1,795",Ollie Corkery,Mescalero,NM,Organic
13605,"2020-2-17, 21:03:06",2,173.71,0.00,17.37,156.34,29,Durable Steel Toucan,Widget,"1,795",Ollie Corkery,Mescalero,NM,Organic
13606,"2018-11-27, 15:22:18",4,324.94,0.00,32.49,292.45,123,Mediocre Wooden Bench,Gizmo,"1,795",Ollie Corkery,Mescalero,NM,Organic
13607,"2018-2-17, 01:05:54",2,159.84,0.00,15.98,143.85,12,Sleek Paper Toucan,Gizmo,"1,795",Ollie Corkery,Mescalero,NM,Organic
13608,"2017-3-1, 03:22:13",2,77.11,0.00,7.71,69.4,80,Small Copper Clock,Widget,"1,795",Ollie Corkery,Mescalero,NM,Organic
13609,"2019-3-10, 00:44:32",1,88.74,0.00,8.87,79.87,173,Gorgeous Wooden Car,Gadget,"1,795",Ollie Corkery,Mescalero,NM,Organic
13610,"2019-2-3, 05:11:16",2,48.92,0.00,4.89,44.03,162,Gorgeous Copper Knife,Gadget,"1,795",Ollie Corkery,Mescalero,NM,Organic
13611,"2019-1-6, 18:33:38",2,79.17,0.00,7.92,71.25,70,Small Rubber Clock,Widget,"1,797",Julianne Leffler,Wheatland,WY,Google
13612,"2019-5-21, 01:41:36",4,101.14,0.00,10.11,91.02,14,Awesome Concrete Shoes,Widget,"1,798",Paige Lueilwitz,Baldwin,WI,Affiliate
13613,"2020-1-7, 12:53:55",2,153.43,0.00,15.34,138.09,4,Enormous Aluminum Shirt,Doohickey,"1,799",Antonina Morissette,Comfrey,MN,Organic
13614,"2016-9-1, 20:44:41",5,237.06,0.00,23.71,213.35,16,Incredible Bronze Pants,Gadget,"1,799",Antonina Morissette,Comfrey,MN,Organic
